"Input URL","Title","Link","Published","Description","Source","Category"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","Texas is feeling an early heat wave. It's a sign of a long, hot summer to come","https://www.cnn.com/2025/05/13/weather/texas-heat-wave-may-2025-summer-climate","Tue, 13 May 2025 11:23:00 GMT","


            A dangerous round of early season extreme heat is on tap for parts of Texas this week in a prelude to what's expected to be an abnormally hot summer across much of the United States.
    


            Long-standing records could fall across central and southwest Texas, including in Austin and San Antonio, as temperatures reach highs that would be unusual for mid-summer, let alone early-to-mid May.
    


            More than 6 million people in Texas are under heat advisories from the National Weather Service Tuesday and Wednesday, with one forecast office calling this early-season heat wave “potentially historic.”
    


            Millions of people in central Texas, including the Austin metro area, will be in the National Weather Service's “major” heat risk Wednesday. Such heat “affects anyone without effective cooling and/or adequate hydration,” the agency warns.
    


            Parts of southern Texas, near the Mexico border, are forecast to be at risk of “extreme” heat—an unusually early appearance in the year for the highest risk level.
    


            San Antonio and parts of the greater Houston area are at risk of “major” heat Thursday.
    


Where Americans are at the most risk for extreme heat this year



            The heat is likely to pose a serious health threat simply because it's the first heat wave of the season, and an early one, coming before people have become accustomed to high temperatures.
    


            “The risk for heat related illness is higher than normal,” the Austin-San Antonio forecast office cautioned, particularly for vulnerable groups including the elderly and young children.
    


            The unseasonably high temperatures could also stress Texas' power grid with record or near-record demand. Texas, with its independent grid, is no stranger to extreme weather-related electricity problems, whether by heat waves or cold snaps. However, the state has added large amounts of solar power and battery storage since its winter power crisis in 2021.
    


            Human-caused climate change is increasing the frequency and severity of extreme heat events in the US and around the globe.
    


            And it's supercharging Texas heat: Climate change has made San Antonio's forecast high temperature on Wednesday about five times more likely than it would have been without fossil fuel pollution, according to the nonprofit research group Climate Central.
    


Texas needs money to keep the lights on during extreme weather. It's funding more fossil fuel instead



            Before 2022, San Antonio had only seen two heat waves during which there were three straight days with highs of 105 degrees or hotter – this week could potentially bring the sixth such stretch in the last three years if temperatures climb just 1 to 2 degrees higher than currently forecast.
    


            Heat is by far the deadliest form of severe weather in the US, killing on average twice as many people a year as tornadoes and hurricanes combined.
    


            While summer heat elbows its way into spring, the actual summer months are shaping up to be warmer than normal for the entire US.
    


            The latest forecast from the Climate Prediction Center paints a very toasty picture from June through August: Above average temperatures are likely over the Lower 48, Alaska and Hawaii this summer.
    


            A sizzling summer is most likely in the West and parts of the South and Northeast — an outlook strikingly similar to last summer's predictions. Last summer was the second-warmest on record for the West and the warmest on record for the Southwest. The Northeast had its fourth-warmest summer.
    


            The summer outlook also includes a concerning precipitation trend for a large portion of the US that goes hand-in-hand with prolonged heat: Drier than normal conditions are expected for portions of the West, Midwest and much of the Plains.
    


            Dryness and heat are cyclical. The hotter an area becomes, the more it dries out, which could be a recipe for new or worsening drought. A dry area will then get even hotter as most of the sun's energy goes into heating the ground, with little energy lost to evaporation of wet soil.
    


            It's the opposite story for the East and Southeast, where wetter than normal conditions are likely — a projection that could be due in part to forecasts for an active hurricane season. Combine that with the anticipated heat, and it could be a humid summer for these areas.
    


  CNN Meteorologist Brandon Miller contributed to this report.


© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","French actor Gérard Depardieu found guilty of sexual assault","https://www.cnn.com/2025/05/13/europe/gerard-depardieu-sexual-assault-trial-intl","Tue, 13 May 2025 11:39:00 GMT","

Follow:


            A court in Paris on Tuesday found French actor Gérard Depardieu guilty of sexually assaulting two women on a film set in 2021 and handed him an 18-month suspended prison sentence, in a fall from grace for a towering figure of French cinema.
    


            In one of the highest-profile #MeToo cases to come before judges in France, Depardieu repeatedly denied any wrongdoing, and his lawyer said he would appeal the court's decision.
    


            Depardieu, 76, was a towering figure in French cinema, starring in more than 200 films over five decades, including “Green Card,” “The Last Metro” and “Cyrano de Bergerac.”
    


            His trial marked a moment of reckoning for the #MeToo protest movement over sexual violence, which has failed to gain the same traction in France as in the United States, although there are signs that social attitudes are changing.
    


            One of the two plaintiffs, Amelie K, a set decorator now aged 54, told the court the actor had groped her all over her body as he trapped her between his legs and made explicit sexual comments on set in 2021.
    


            “I was terrified, he was laughing,” she recounted.
    


            Depardieu, who denied sexual assault, had argued before the court that he did not consider placing a hand on a person's buttocks sexual assault and that some women were too easily shocked.
    


            Handing down his sentence, the presiding judge, Thierry Donard, said of Depardieu: “He does not seem to have grasped either the concept of consent or the deleterious and traumatic consequences of his behaviour towards the women he assaulted.”
    


            He ordered Depardieu, who was not in court for the verdict, to be put on a list of sex offenders.
    


            Depardieu has figured prominently in the debate over the #MeToo movement in France, as he faced a growing number of sexual assault allegations that put a spotlight on how women are treated in the movie industry.
    


            Prosecutors say he should face trial in a separate rape investigation, following allegations brought by actress Charlotte Arnould, 29, who said she could not bear remaining silent any longer.
    


            More than a dozen women have accused Depardieu of sexual violence, though not all have filed complaints.
    


            Depardieu has consistently denied wrongdoing. “Never, absolutely never, have I abused a woman,” he wrote in an open letter in the daily Le Figaro newspaper in October 2023.
    


            The Depardieu trial laid bare a generational divide in France over sexism.
    


            Earlier during the investigation, a group of 50 French stars, including Carla Bruni, wife of former President Nicolas Sarkozy, denounced what they called the “lynching” of Depardieu.
    


            Brigitte Bardot, 90, told BFM TV this week that “those who have talent and grope a girl get thrown into the gutter.”
    


            Women's rights campaigners say they have seen a shift in attitudes in France - notably following the case of Gisele Pelicot whose ex-husband was convicted last year of inviting dozens of men to rape her after drugging her unconscious.
    


            “It's truly a victory and a step forward. We're making progress,” Amelie K. told reporters after the verdict.
    

© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","EU investigating MEPs over Moscow visit","https://www.rt.com/news/617463-meps-investigated-moscow-trip/","Tue, 13 May 2025 13:27:00 GMT","

A member of the European Parliament claims he and other lawmakers who recently traveled to Moscow are facing an EU investigation over their diplomatic outreach to Russia.

Independent Cypriot MEP Fidias Panayiotou visited the Russian capital with other lawmakers during Victory Day celebrations, where he met with the chairman of the lower chamber of the Russian parliament, Vyacheslav Volodin.

In a video posted to X on Monday, Panayiotou said his trip “was not liked at all in the European Parliament, and they have already started an investigation against us.”

Panayiotou has openly criticized the EU's combative stance on Russia and the Ukraine conflict. He argues that Brussels should prioritize diplomacy over supplying weapons to Kiev.

During last Saturday's meeting, Volodin lauded international dialogue that allows officials “understand each other and come up with decisions important for their peoples and states,” according to the State Duma's website.

Other guests at the Russian parliament reportedly came from Germany, the Czech Republic, Slovakia, Bulgaria and Serbia.

The Moscow visit coincided with Russia's Victory Day commemorations marking the defeat of Nazi Germany in World War II. The event drew 28 foreign leaders, including Slovak Prime Minister Robert Fico and Serbian President Aleksandar Vucic – both of whom ignored threats from Brussels should they go.

“I consider today's trip to Moscow to be extremely successful,” Fico said, noting he held talks with senior officials from Brazil, China, and other countries on the sidelines of the event.

Vucic, speaking from Moscow's Red Square, said he was proud to represent Serbia – an EU candidate – at the ceremony, even though he expected to face personal consequences from the EU for his attendance.

Russian President Vladimir Putin praised visiting foreign leaders who attended Victory Day celebrations, calling them “leaders not through their office, but through strength of character, convictions, and readiness to defend those convictions.”

RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","Not talking to Putin illogical","https://www.rt.com/news/617457-witkoff-putin-islolation-logic/","Tue, 13 May 2025 11:06:00 GMT","

Isolating Russian President Vladimir Putin is unlikely to help resolve the Ukraine conflict, senior US negotiator Steve Witkoff has said, calling the approach lacking in logic.

Western nations have attempted to marginalize Moscow diplomatically since the escalation of the conflict in 2022, but Witkoff, speaking to Breitbart News last week, criticized that approach. He emphasized the necessity of including all major players in the dialogue.

”We need to talk to any stakeholders in this conflict,” Witkoff said in the section of the interview published Monday. “There is no deal without President Putin's sign-off.” US President Donald Trump's special envoy added that he found it difficult to “understand the logic” of those who oppose direct engagement with the Russian leader.

The Trump administration's current stance is that Russian and Ukrainian officials must be brought together physically so that the US can “show them that the alternatives to a peaceful resolution here are bad for everybody.”

The Trump administration's current stance is that Russian and Ukrainian officials must be brought together physically so that the United States can “show them that the alternatives to a peaceful resolution here are bad for everybody.”

Putin last week reiterated Moscow's call to resume negotiations that Kiev abandoned in 2022, proposing that talks be held again in Istanbul. Ukraine's Vladimir Zelensky and several European NATO members have insisted that Russia first agree to an unconditional 30-day ceasefire, warning that failure to do so will result in further sanctions. Russian officials say such a pause would give Kiev an opportunity to regroup militarily and renew hostilities.

Putin has offered to restart negotiations as early as Thursday. Zelensky has said he will go to Istanbul that day and expects Putin to come too.

Witkoff emphasized that the US could step back from its mediating role if progress is not made. “The president has issued an ultimatum to both sides” to begin direct talks, he said.

”I think if the US pulls back from this conflict… that's a bad result for everybody,” he added. “It's bad for the Europeans. It's bad for the Ukrainians. I don't think it's good for the Russians. I think the Russians actually do want a peaceful settlement.”

Moscow has urged a comprehensive agreement that addresses what it sees as the root causes of the conflict, including a promise by NATO to eventually admit Ukraine and discriminatory policies by Kiev toward ethnic Russians.

RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","Harvard defends ‘core principles' against Trump threats","https://www.rt.com/news/617459-harvard-trump-funding-letter/","Tue, 13 May 2025 11:59:00 GMT","



Harvard University will not compromise its “core, legally protected principles,” despite a looming grant suspension by the US Department of Education, university president, Alan Garber, has said. Garber cited a “strategy to combat anti-Semitism and other forms of bigotry” in a letter published on Monday.

In a letter posted on X last week Education Department Secretary Linda McMahon accused the university of “serious failures” in anti-Semitism, racial discrimination, academic rigor, and viewpoint diversity. “Harvard University has made a mockery of this country's higher education system,” the secretary wrote, saying that it “should no longer seek” federal funding “since none will be provided.”

US President Donald Trump's administration is reviewing nearly $9 billion in federal funding for Harvard amid intensive pro-Palestinian protests on campus. Last month, the White House called for changes to governance, hiring and admissions and the elimination of all DEI programs at Harvard in a letter it later claimed was “unauthorized.”

The elite Ivy League university rejected the demands, accusing the White House of attempting to “control” its campus. The university filed a lawsuit over the suspension of approximately $2.3 billion in funding and reaffirmed its commitment to addressing discrimination internally.

In Monday's letter, Garber said Harvard's reform efforts were being “undermined and threatened by the federal government's overreach into the constitutional freedoms of private universities and its continuing disregard of Harvard's compliance with the law.” He added that the university was pursuing necessary reforms in line with its values and legal obligations.

“But Harvard will not surrender its core, legally-protected principles out of fear of unfounded retaliation by the federal government,” Garber wrote.

Garber also rejected claims of partisanship, adding that he had seen no evidence suggesting international students are “more prone to disruption, violence, or other misconduct” than their peers.

 









RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Serbian leader rejects European Council president's call to condemn Russia","https://tass.com/world/1957069","Tue, 13 May 2025 12:10:43 GMT","

BELGRADE, May 13. /TASS/. Serbian leader Aleksandar Vucic has rejected European Council President Antonio Costa's call to condemn Russia, citing a duty to do the right thing for his country, not the EC.

""I am not obliged to obey anyone. My duty is to serve the people of Serbia. This is what I will always do. I always speak my mind. I announced plans to visit Moscow, and I never lied. Naturally, we celebrated the 80th anniversary of the Victory over Nazism. We also discussed the gas contract. Serbia continues to pursue a European path but sometimes, its president can rebel. However, even amid this rebelliousness, I have never put Serbia's European path into question,"" the Serbian leader pointed out following a meeting with Costa.

During the meeting, the European Council chief urged Belgrade to work together with the European Union ""to overcome its history"" and fully back the EU's foreign policy, condemning Russia and supporting Ukraine, as well as normalizing relations with Kosovo, steps which he said were necessary for Serbia's ongoing EU accession process.

Earlier, Russian Ambassador to Belgrade Alexander Botsan-Kharchenko stated that the European Union's threats against Belgrade over Vucic's visit to Moscow to attend the Victory Day parade were an affront to the country's sovereignty. The Serbian leader, in turn, has repeatedly stressed that his visit to Moscow and talks with Russian President Vladimir Putin would in no way harm Belgrade, while as for himself, he was ready to take any ""punishment"" from the European Union. Vucic also noted that he knew EU officials would not be happy with him but that he was determined to stand up for himself and answer any potential grievances.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Ukraine plan of Brazil, China to bring peace back in Europe — Lula","https://tass.com/world/1957065","Tue, 13 May 2025 12:01:35 GMT","

BEIJING, May 13. /TASS/. The proposals of Brazil and China on the settlement of the Ukrainian conflict will lay the foundation for a comprehensive dialogue between the parties and the restoration of peace in Europe, Brazil's head of state Luiz Inacio Lula da Silva said at a joint press address following his talks with Chinese President Xi Jinping in Beijing.

""The common agreements between Brazil and China, aimed at a political solution to the crisis in Ukraine, provide the basis for a comprehensive dialogue that will bring peace back to Europe,"" the Brazilian leader stated.

Lula da Silva reiterated his call for a reform of the United Nations, emphasizing that the current format of the UN Security Council does not allow it to address the planet's major challenges. ""The Security Council must reflect the diversity that has emerged in today's realities,"" he emphasized.

On May 12, CNN Brasil quoted the Brazilian president's foreign policy advisor, Celso Amorim, as saying that Lula da Silva offered to mediate talks on Ukraine with Russian leader Vladimir Putin in the Kremlin on May 9. Amorim added that the position of the Brazilian government was close to that of the administration of US President Donald Trump, which is to facilitate the earliest possible start of the negotiation process.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Berlin's silence over video showing Merz, Macron is telling — MFA","https://tass.com/politics/1957049","Tue, 13 May 2025 11:33:45 GMT","

MOSCOW, May 13. /TASS/. The silence of the German government following the release of the video showing German Chancellor Friedrich Merz, French President Emmanuel Macron, and British Prime Minister Keir Starmer traveling on a train is indicative, Russian Foreign Ministry Spokeswoman Maria Zakharova said on the Solovyov Live TV channel.

""The most indicative in this situation, of course, is the silence of Berlin, which apparently decided to take no risks and just hide in a tank or in a bunker, as they like to do,"" the diplomat said.

Zakharova added that the Elysee Palace immediately labeled the news as fake, but did not ask the Kiev regime to stop spreading false information.

Earlier, a video surfaced in the media featuring the French president, German chancellor, and British prime minister aboard a train en route to Kiev. In the footage, the French leader, upon realizing that journalists had begun filming the meeting, hastily removed a small white roll from the table. The Elysee Palace later stated that the item Macron quickly took away was not drugs, but a handkerchief.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","Newark airport had three air traffic controllers on duty instead of 14","https://www.theguardian.com/us-news/2025/may/13/newark-airport-air-traffic-controllers","Tue, 13 May 2025 14:57:00 GMT","

On Monday evening the airport had far fewer than the 14 controllers agreed on between the union and regulators

New Jersey's Newark Liberty airport, one of three major airports serving New York City, had just three air traffic controllers on duty on Monday, which was well short of the 14 called for and forced air regulators to delay arriving flights for up to seven hours.

The air traffic controller shortfall, first reported by the New York Times, comes amid a growing number of problems for the hub. In a little more than a week, Newark has suffered three communications blackouts, rendering the control tower unable to track or communicate with planes for up to 90 seconds.

The most recent failure, on Sunday morning, came as government and airline officials have made multiple efforts to reassure airline passengers that flying into or out of the airport is safe.

But on Monday evening, during the 3pm to 10pm shift, the group that manages Newark air traffic from Philadelphia was operating with one or two fully certified controllers, the outlet reported – far fewer than the 14 controllers agreed on between the controllers union and air traffic control regulators.

The transportation secretary, Sean Duffy, on Monday said a new software update had prevented the previous day's issues from multiplying after aviation officials issued a 45-minute ground stop.

In a statement, the Federal Aviation Administration (FAA) said it “briefly slowed aircraft in and out of the airport while we ensured redundancies were working as designed.

“Operations have returned to normal.''

That came after Duffy announced plans to reduce the number of flights arriving and departing from Newark for the “next several weeks” and would meet with the airport's major carriers to discuss the issues. Flight reductions, he said, would target the hours when international flights arrive.

Duffy said he wanted to raise the mandatory retirement age for air traffic controllers from 56 to 61, to help offset a shortage of about 3,000 air traffic controllers. After the first Newark failure, on 28 April, the union representing air traffic controllers said several members were placed on trauma leave.

“While we cannot quickly replace them due to this highly specialized profession, we continue to train controllers who will eventually be assigned to this busy airspace,” the FAA said earlier in May.

The problems at Newark appear to be related to copper wiring at Philadelphia Tracon Area C, which guides aircraft in and out of Newark airspace. Tracon is an acronym for Terminal Radar Approach Control Facility.

The FAA has installed new fiber optic lines at Newark airport and New York's Kennedy and LaGuardia airports to replace copper wires. But the plan is to spend the next two weeks testing those new lines out before switching over to them.

Duffy recently laid out an extensive plan to replace the nation's outdated air traffic control system, including installing 4,600 new high-speed data connections and replacing 618 radars.

He has sought to blame the issues on the failures during the Biden administration that oversaw a move of air traffic control for the airspace control from Long Island to Philadelphia that he said was “bungled”.

A spokesperson for Pete Buttigieg, the transportation secretary during Joe Biden's presidency, said Duffy “needs to spend more time doing what the American people are paying him to do – fix problems – and less time blaming others.”

But the issues are creating anxiety for travelers. Hundreds of flights were delayed on Sunday at Atlanta's Hartsfield-Jackson because of a runway equipment issue. In late January in Washington DC, an American Airlines jet from Wichita collided with a military helicopter, killing 67. The fatal crash has been blamed on the helicopter pilot's failure to heed air traffic controllers' instructions.

Despite Newark's problems, both technical and in terms of the numbers of air traffic controllers available, officials are trying to quell rising airline customer concerns.

“It's problematic, but our commitment is always safety,” Duffy said on Monday. “We're going to make sure that if you fly, you're going to fly safely. And if we reduce the number of flights at Newark, we're not doing it to annoy people. We're not doing it to delay people's travel. What we're doing is guaranteeing safety.”

Separately, Newark's mayor, Ras Baraka, told MSNBC on Sunday that the inconvenience of flight delays and cancellations was offset by an emphasis on safety.

“I would be concerned if they weren't delaying and canceling flights, given the amount of disruption that we're seeing,” Baraka said. He added he was glad that the Trump administration had “moved away” from claiming diversity initiatives were to blame for the problems and “understanding the structural problems that exist there, the fact that we need more air traffic controllers”.

“There's too many planes in our airspace, frankly,” Baraka added. “We need to put a gap between the time planes are leaving and coming in to the airport. We need to fly fewer planes until we get this thing under control. The fact that there are delays and cancellations is because they're doing this day by day.”","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","Olympic wrestling champion Kyle Snyder arrested in Ohio prostitution sting","https://www.theguardian.com/sport/2025/may/13/kyle-snyder-arrest-wrestler","Tue, 13 May 2025 14:14:00 GMT","

Olympic wrestling champion Kyle Snyder was one of more than a dozen people arrested as part of a prostitution sting in Ohio.

Police in Columbus conducted an operation aimed at reducing prostitution in the city on Friday, and the 29-year-old Snyder was arrested in a hotel room for engaging in prostitution. He was released from custody at the scene.

Columbus police spokesperson Caitlyn McIntosh said officers had posted online ads last week to “solicit others to engage in sexual activity for hire”. Police said a man later identified as Snyder had replied to one of the postings and arranged to meet at a local hotel. Once there he paid money to an undercover officer and requested sexual services. Police said 15 other men were caught in the sting. Snyder is scheduled to appear in court on 19 May.

Snyder is considered one of the best wrestlers of his generation, and was a college star at Ohio State, located in Columbus. While still at college he won an Olympic gold at the 2016 Rio Olympics. In college, he won three straight NCAA heavyweight titles between 2016 and 2018, and was later inducted into Ohio State's athletics hall of fame. He also won an Olympic silver at the Tokyo Games in 2021 along with three world championship titles.

In 2018, Donald Trump appointed Snyder to the President's Council on Sports, Fitness, and Nutrition. This month Snyder signed up to Hulk Hogan's Real American Freestyle wrestling league, which is due to start in August.

Snyder, Ohio State and the Real American Freestyle wrestling league have yet to comment publicly on his arrest.","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
