"Input URL","Title","Link","Published","Description","Source","Category"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","White House requests $58 million in security funding from Congress following Kirk assassination","https://www.cnn.com/2025/09/15/politics/white-house-security-funding-congress","Mon, 15 Sep 2025 14:54:06 GMT","


            The White House has requested an additional $58 million in security funding for the executive and judicial branches following the assassination of Charlie Kirk, a Republican congressional aide said.
    


            The funding request is being “actively processed” in the context of a stopgap funding bill, the aide said. Lawmakers are facing a looming end-of-month deadline to fund the government and stave off a shutdown, with House GOP leaders expected to move this week on a bill.
    


            The request, first reported by Punchbowl News, comes amid heightened concerns in Washington about security for public officials, including among members of Congress, in the wake of the Kirk assassination.
    


            Senate Republicans will be briefed on security issues by the Senate Sergeant at Arms office and US Capitol Police during their weekly conference lunch on Tuesday, a source familiar with the matter said. US Senate Sergeant at Arms Jennifer Hemingway and US Capitol Police Chief Michael Sullivan are expected to attend the GOP policy lunch after being invited by Senate Majority Leader John Thune.
    


            In July, following the fatal shootings targeting state lawmakers in Minnesota, the House increased security funding and resources for lawmakers in their home districts as part of a new program. House Speaker Mike Johnson previously said that approximately 60 Democrats and 20 Republicans took advantage of the program, and he wants to examine what worked and what didn't.
    


            On Sunday, Johnson said he's been working to reassure House members about their personal security and congressional leaders are looking at “all the options” to bolster it.
    


            “I've been talking with a lot of them over the last few days about that and trying to calm the nerves to assure them that we will make certain that everyone has a level of security that's necessary,” he said over the weekend on CBS' “Face the Nation.”
    


            The speaker echoed calls from leaders from both parties on Capitol Hill urging lawmakers to “turn down the rhetoric.”
    


            “There are some deranged people in society, and when they see leaders using that kind of language so often now, increasingly, it spurs them on to action,” he said, adding that he's “heartened” to see “many of my colleagues on both sides of the aisle are stepping up and saying that.”
    


  CNN's Ted Barrett, Manu Raju and Alison Main contributed to this report.


© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","Inside the rehearsals for Trump's UK state visit","https://www.cnn.com/2025/09/15/world/video/rehearsal-trump-state-visit-foster-digvid","Mon, 15 Sep 2025 14:23:19 GMT","

CNN's Max Foster went behind the scenes with the guards of honour as they rehearsed for President Donald Trump's state visit to the UK this week.

© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","Finnish PM admits economic pain from Russia sanctions","https://www.rt.com/news/624665-finland-russia-sanctions-hurt-economy/","Mon, 15 Sep 2025 09:52:00 GMT","

Finland's economic growth has suffered due to sanctions on Russia linked to the Ukraine conflict, Prime Minister Petteri Orpo has admitted. He noted that Finland has lost nearly all trade with Russia and billions in investments since it closed the border with its neighbor.

Finland, which shares a 1,300km (800-mile) border with Russia, has imposed several rounds of sanctions on Moscow in line with EU policy since 2022. It has also tightened entry rules for Russian citizens and shut all but one border checkpoint with its neighbor. The moves saw trade between the two countries drop to $1.5 billion in 2024, compared with $11 billion in pre-conflict 2021.

In an interview with Yle Areena on Saturday, Orpo acknowledged that sanctions have hit Finland harder than most EU members due to its traditionally close trade ties with Russia.

“The fact that the border is closed means, for example, 10 million cubic meters of Russian timber for our industry is not coming in. Finnish companies have lost billions in investments in Russia. Nearly all border traffic and trade have stopped,” Orpo said. “That brings uncertainty. All this has led to the fact that the growth of the Finnish economy has not been as desired.”

Despite this, Orpo echoed other NATO members in claiming Russia remains a “permanent threat” to Finland and the EU, vowing to increase defense spending and militarization to counter it. Finland joined NATO in 2023, a step Moscow – which views the bloc's expansion as a trigger of the Ukraine conflict – called a “historic mistake.”

Russia has repeatedly rejected claims it poses a threat, accusing the West of fueling Russophobia to justify military buildups and divert attention from domestic problems. It has condemned Western sanctions as illegal and warned they would backfire.

The Finnish economy slipped into recession in both 2023 and 2024. According to Eurostat, its growth projections for 2025 are the lowest in the EU.

RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","NATO vulnerable to drone attack","https://www.rt.com/news/624654-nato-no-defenses-russian-drones/","Mon, 15 Sep 2025 02:28:00 GMT","

European NATO members' vulnerability to a large-scale drone attack was exposed by the recent incident in Poland allegedly involving Russian UAVs, according to several media outlets, including Politico and Austria's Kurier daily.

The Polish government reported 19 violations of its airspace by alleged Russian drones on Wednesday, calling the incident “unprecedented” and requesting an emergency UN Security Council meeting. Moscow rejected the accusations of a deliberate “attack,” saying Warsaw's claims lack evidence and are being amplified by the “European party of war.”

During the incident, NATO forces reportedly scrambled Dutch F-35 fighter jets, along with an Italian surveillance plane and a German Patriot air defense system, to track and intercept the UAVs, Politico reported.

Kurier said drones costing just over $11,000 were shot down with air-to-air missiles worth $400,000 each. The paper also lamented that only 7 out of 19 drones were intercepted. The Polish authorities said that only three or four were actually downed, while the rest did not pose a threat.

The incident was discussed during a meeting between NATO Secretary-General Mark Rutte and EU ambassadors in Brussels on Thursday. According to Politico, many participants acknowledged the bloc's lack of readiness to defend against these types of attacks.

Officials said NATO could not feasibly deploy F-35 jets every time to intercept drones. “Rutte himself concluded that, and no one disagreed,” a diplomat familiar with the meeting told the outlet.

Polish media also questioned the country's preparedness. Rzeczpospolita described Poland as “powerless” against drones and reported that the recently acquired SkyCTRL anti-drone systems already require modernization and upgrades.

According to internal NATO calculations cited by the Financial Times in May, the US-led military bloc has only 5% of the air defenses needed to adequately protect member states in Eastern Europe, the Baltics, and Scandinavia.

The Russian Defense Ministry stated that all of its recent drone operations were aimed solely at Ukrainian military targets and not at Poland. Moscow reiterated its readiness to hold constructive consultations with Warsaw, as opposed to engaging in “megaphone diplomacy.”

Russia has rejected claims that it plans to attack NATO, calling the speculation “nonsense.” President Vladimir Putin has accused Western governments of deceiving their populations in order to justify inflated military budgets and distract from domestic economic problems.

RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:rt.com","‘Tinder Swindler' arrested in ex-Soviet state","https://www.rt.com/news/624689-tinder-swindler-arrested-georgia/","Mon, 15 Sep 2025 15:21:00 GMT","

An Israeli national known as the ‘Tinder Swindler' has been arrested upon arrival in Georgia, according to local media reports, citing the Georgian Ministry of Internal Affairs. The ministry confirmed the move was based on an international arrest warrant issued by Interpol.

Simon Leviev gained international notoriety after the 2022 Netflix documentary ‘The Tinder Swindler' revealed how he scammed several women he met on the dating app by posing as the son of Israeli billionaire and diamond magnate Lev Leviev, defrauding the women of an estimated $10 million

“I spoke with him this morning after the detention, but we still don't know the cause,” his attorney Shagiv Rotenberg told the Walla news outlet on Monday, adding that Leviev had been traveling freely before the arrest.

Using the fake identity, he lured women by showcasing a lavish lifestyle on Tinder, filled with private jets and luxury yachts, convincing them that he was a wealthy heir. Once trust was established, he persuaded them to lend him large sums of money under false pretenses and never repaid them.

Prior to the Tinder scheme, Leviev had been imprisoned in Finland and Israel for a range of crimes, including forgery, theft, and leaving a five-year-old he was babysitting unattended.

In December 2024, a Tel Aviv court ordered him to pay 415,000 shekels ($124,000) to one of his victims, Kate Conlin. According to the lawsuit, Leviev threatened Conlin and forced her to take out loans in several banks in her name but failed to repay the money.

Among the new lawsuits filed against Leviev is a claim from Iren Tranov for 414,000 shekels ($123,500), as well as a lawsuit from the Leviev family for reputational damage.

RT News App

© Autonomous Nonprofit Organization “TV-Novosti”, 2005–2025. All rights reserved.

This website uses cookies. Read RT Privacy policy to find out more.","{'href': 'https://www.rt.com', 'title': 'rt.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","NATO is de facto at war with Russia — Kremlin","https://tass.com/politics/2016837","Mon, 15 Sep 2025 10:50:08 GMT","

MOSCOW, September 15. /TASS/. NATO is de facto at war with Russia, Presidential Spokesman Dmitry Peskov said on Monday, reacting to a recent statement by Polish Foreign Minister Radoslaw Sikorski that NATO was not at war with Russia.

""NATO is at war with Russia,"" Peskov said at a news briefing. ""It's evident, and it doesn't need any additional confirmation.""

According to him, ""NATO is de facto taking part in this war"" by providing direct and indirect support to the Kiev regime.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Witkoff sells his stake in real estate company for $120 million — media","https://tass.com/world/2016683","Mon, 15 Sep 2025 01:13:56 GMT","

NEW YORK, September 15. /TASS/. US special envoy Steve Witkoff sold his stake in the Witkoff Group for $120 million, Bloomberg reported, citing a financial disclosure.

According to the agency, Witkoff took the step to prevent a potential conflict of interest between his government role and business activities. The declaration, submitted in August, lists June 30 as the start date for his position as the US president's special envoy for peacekeeping missions, although he had already begun working with President Donald Trump's team before the inauguration.

Bloomberg notes that Witkoff's declared assets exceed $350 million, including stakes in SpaceX, Cisco Systems, and Uber Technologies. He also reported debts exceeding $31 million, primarily related to loans for an aircraft purchase.

In his role in the Trump administration, Witkoff is responsible for addressing conflicts in the Middle East and managing issues related to the Ukrainian crisis. He has made several trips to Russia, where he has met with Russian leaders, including President Vladimir Putin, to discuss the Ukrainian settlement. On August 19, Witkoff told Fox News that he had spent roughly 24-25 hours in meetings with Putin and his inner circle.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Western curators not going to let Zelensky visit Moscow, says Russian senator","https://tass.com/politics/2016691","Mon, 15 Sep 2025 03:10:51 GMT","

MOSCOW, September 15. /TASS/. Vladimir Zelensky's Western backers will not allow him to meet with Russian President Vladimir Putin in Moscow to prevent the Kiev leader from ""messing things up,"" Russian senator from the Kherson Region Igor Kastyukevich said in an interview with TASS.

""Zelensky coordinates every step with Western curators, even though he still manages to mess things up. That's why no one will let him into Moscow. Moreover, he is partly responsible for the crisis, as he was brought to power through a military coup. I think a meeting at the highest level is possible, but it would require a lot of preliminary work,"" Kastyukevich said.

Earlier, following his visit to China in early September, Putin said he was ready to invite Zelensky to Moscow if he wished to meet. However, during a joint press conference with French President Emmanuel Macron, Zelensky declined the offer. Later, speaking at the Eastern Economic Forum, Putin described Moscow as the best venue for a potential meeting and noted that Russia was prepared to guarantee the safety of both Zelensky and his representatives if they decided to come.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","Man arrested for allegedly vandalizing Charlie Kirk memorial in Arizona","https://www.theguardian.com/us-news/2025/sep/15/charlie-kirk-memorial-arizona-vandalism","Mon, 15 Sep 2025 12:55:00 GMT","

Ryder Corral held as secretary of state Rubio doubles down on pledges to remove visas for critics of far-right activist

A 19-year-old man has been arrested on allegations of vandalizing a memorial to Charlie Kirk as the secretary of state, Marco Rubio, doubled down on pledges to remove visas for Kirk critics.

Ryder Corral was arrested at 9.50am on Sunday by police in Phoenix, Arizona after witnesses say they saw a man damaging a memorial for Kirk outside the headquarters of Turning Points USA, the organisation Kirk led.

“Officers were in the area to assist with traffic control due to a large community presence in the area following recent events,” said Sgt Phil Krynsky, a spokesperson for Phoenix police. Corral now faces criminal damage and disorderly conduct charges.

Videos posted online showed a man walking through the memorial over flowers and other mementoes before he was grabbed by another man, thrown to the ground, and arrested by nearby officers.

The man in the videos was later identified by Krynsky as Corral, according to Arizona Central.

News video showed Corral wearing a T-shirt showing an American flag and an eagle that was similar to one worn in surveillance photos by Kirk's suspected killer, 22-year-old Tyler Robinson, whose arrest was announced on Friday after a two-day manhunt. But police have not said whether they believe Corral meant to genuinely express anything with the shirt.

Robinson was “not cooperating” with authorities after the arrest and had not confessed to carrying out the shooting, Utah's governor, Spencer Cox, told news shows on Sunday. The governor said authorities were still trying to establish a motive for the killing, though Cox made it a point to say investigators' interviews with people close to Robinson revealed the suspect had views that were in opposition to Kirk's.

Kirk was killed on Wednesday at an open-air event held by Turning Point USA at Utah Valley University.

Later on Monday, Rubio, who is visiting Jerusalem and met with the Israeli prime minister, Benjamin Netanyahu, gave an interview to Fox News in which he reiterated the threat to remove visas for those who “celebrate” Kirk's killing.

“We should not be giving visas to people who are going to come to the United States and do things like celebrate the murder, the execution, the assassination of a political figure. And if they're already here, we should be revoking their visa,” he said.

“Why would we want to bring people into our country if they're going to engage in negative and destructive behavior?”

CNN reported that Rubio's deputy, Chris Landau, said last week that he had told consular officers “to undertake appropriate action” when assessing visas for anyone “praising, rationalizing, or making light of” the death of Kirk, who espoused bigoted, extreme, white nationalist views.

Kirk's funeral service is set to be held on 21 September at the 63,000-seat stadium where the NFL's Arizona Cardinals play. The stadium is in a suburb of Phoenix.

Also on Sunday but in Utah, authorities said they had arrested two men on suspicion of placing an incendiary device under a Fox News media vehicle in Salt Lake City.

The bomb did not go off, having been lit but failing to function as designed, according to court records cited by the Utah CBS affiliate KUTV.","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","South Korea to review possible human rights violations in US raid on workers","https://www.theguardian.com/us-news/2025/sep/15/south-korea-to-review-possible-human-rights-violation-after-us-raid-on-workers","Mon, 15 Sep 2025 12:22:00 GMT","

Lee Jae Myung says ‘bewildering' incident may scare off future investment after Ice detained about 475 people

US politics live – latest updates

South Korea's government has said it will launch an investigation into whether human rights violations were committed when hundreds of its citizens were detained in a US immigration raid.

About 475 people, mostly South Korean nationals, were arrested at the construction site of an electric vehicle battery factory in the US state of Georgia on 4 September.

The raid was the largest single-site operation conducted since the US president, Donald Trump, launched a sweeping immigration crackdown. Images of the workers chained and handcuffed shocked South Korea, prompting a stern rebuke from Seoul.

After delicate diplomatic negotiations, the detained South Korean workers were released and flown back to Seoul. Some of the workers told local media about appalling conditions during their arrest, including allegations they were held without being informed of their rights.

When asked about those allegations, the presidential office in Seoul said it was conducting a “thorough review”.

“Both our side and the US are checking if there were any shortcomings in the measures taken and companies are also looking into it,” the presidential spokesperson Kang Yu-jung told a press briefing. “Together with the company concerned, we are conducting a more thorough review into possible human rights infringements.”

One of the workers told Yonhap News Agency that their rights were not read when they were arrested. The worker also told the agency they were angry that Ice agents mocked them with remarks about “North Korea” and “rocket man” – an insult Trump has previously used about Pyongyang's leader, Kim Jong-un.

South Korea's president, Lee Jae Myung, called the raid “bewildering” and noted it could have a chilling effect on future investment. South Korean companies “can't help but question whether setting up a plant in the US is worth the potential risks”, Lee said.

In what seemed to be a response, Trump said on Sunday that foreign workers were “welcome” and he did not want to scare investors.

“I don't want to frighten off or disincentivize investment,” he wrote on his Truth Social platform.","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
