"Input URL","Title","Link","Published","Description","Source","Category"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","Vance issues Ukraine ultimatum after Rubio snubs key London meeting","https://edition.cnn.com/2025/04/23/europe/rubio-russia-ukraine-ceasefire-talks-intl-hnk/index.html","Wed, 23 Apr 2025 16:47:00 GMT","

Follow:


            A major meeting in London aimed at bringing about an end to Russia's war in Ukraine has been downgraded after US Secretary of State Marco Rubio said he would skip the summit, escalating a clash between Washington and Kyiv over the future of Russian-occupied territory.
    


            Rubio had been expected to take part in the discussions with Ukrainian, UK and European officials, but State Department spokesperson Tammy Bruce said Tuesday that he would no longer attend due to “logistical issues.”
    


            London's Foreign Office then confirmed on Wednesday that the meeting would take place at a lower level. “Official level talks will continue but these are closed to media,” the department said in a message to journalists.
    


            The developments throw new uncertainty over the diplomatic efforts to end Russia's war. The United States has become increasingly steadfast in its push to force Kyiv to an agreement, but Ukraine is adamant that it will not give up Crimea, which has been occupied by Russia since 2014, or parts of eastern Ukraine that were captured following Moscow's full-scale invasion in 2022.
    


            President Donald Trump slammed Ukraine's President Volodymyr Zelensky on Wednesday for his comments that Ukraine wouldn't recognize Russian control of Crimea, calling the remarks “very harmful to the Peace Negotiations with Russia.”
    


            “It's inflammatory statements like Zelenskyy's that makes it so difficult to settle this War. He has nothing to boast about! The situation for Ukraine is dire — He can have Peace or, he can fight for another three years before losing the whole Country,” he posted on Truth Social.
    


            US Vice President JD Vance threatened to abandon negotiations on Wednesday, telling reporters during a visit to India: “We've issued a very explicit proposal to both the Russians and Ukrainians, and it's time for them to either say yes or for the US to walk away from this process. We've engaged in an extraordinary amount of diplomacy, of on the ground work.”
    


Related article
Russia launches deadly aerial barrage on Ukraine as US pushes for peace plan



            But Ukraine's European allies, particularly Britain and France, have been hoping to bridge the divide. Wednesday's talks were due to follow a meeting in Paris last week in which officials from the US, the United Kingdom, France and Germany discussed the American framework for a ceasefire.
    


            After Rubio reversed plans to attend the latest talks, Bruce said President Donald Trump's special envoy for Ukraine and Russia, Keith Kellogg, would represent the US in London instead.
    


            The US proposal that has caused deadlock includes recognizing Russia's control of Crimea, the southern Ukrainian peninsula illegally annexed by Moscow, an official familiar with the framework told CNN. It would also put a ceasefire in place along the front lines of the war, the official said.
    


            Any move to recognize Russia's control of Crimea would reverse a decade of US policy.
    


            Zelensky made clear Tuesday that he was open to talks with Russia, but that Kyiv would not accept a deal that recognizes Moscow's control of Crimea.
    


            “Ukraine will not legally recognize the occupation of Crimea,” he told reporters. “There is nothing to talk about. It is against our constitution.”
    


            Asked to clarify about whether he meant the US wanted to freeze the territorial lines where they are, Vance said Wednesday, “No, I didn't say that. What I said is the current line, somewhere close to them is where you're ultimately, I think, going to draw the new lines in the conflict. Now of course, that means the Ukrainians and the Russians are both going to have to give up some of the territory they currently own. There's gonna have to be some territorial swaps.”
    


            Meanwhile, the war has resumed with full force this week, following a surprise ceasefire over the Easter weekend that both sides accused each other of breaching.
    


            On Wednesday, Ukrainian authorities said nine people were killed and at least 30 wounded when a Russian drone struck a bus carrying people to work near the city of Marhanets in the Dnipropetrovsk region.
    


            Russia's National Guard said it destroyed 17 Ukrainian attack drones overnight, state-run news agency Tass reported on Wednesday.
    


            The talks in London were scheduled as US officials publicly voiced frustration over the lack of progress at bringing an end to the war.
    


            Trump has said he would “have to see an enthusiasm to want to end it” from both sides for the US to continue negotiations, after Rubio warned last week that Washington could walk away from its efforts to end the conflict if there were no signs of progress.
    


            The broad framework has been presented to both sides, Rubio and the State Department have said, to determine whether the differences can be narrowed in a short timeframe. There are still pieces of the framework to be filled out and the US plans to work with the Europeans and the Ukrainians on that this week, the official told CNN.
    


Related article
The Kremlin's 30-hour truce was designed to shift blame to Ukraine. Did Trump buy it?



            Trump's Middle East envoy Steve Witkoff was expected to travel to Moscow this week to continue negotiations with Russian President Vladimir Putin, the White House said Tuesday. The Kremlin confirmed Witkoff's visit, but did not disclose further details, according to Russian state media.
    


            White House press secretary Karoline Leavitt said Tuesday the negotiations were “hopefully moving in the right direction,” and declined to say what “stepping back” from the peace efforts might look like for the US.
    


            Moscow has previously stalled on ceasefire negotiations and rejected an earlier US proposal for a 30-day ceasefire agreed to by Kyiv.
    


            However, under pressure from Trump, Ukraine and Russia have expressed willingness to negotiate for the first time in years; the two sides have not held direct talks since the early weeks of Moscow's invasion in 2022.
    


            On Monday, Putin raised the prospect of holding direct talks with Ukraine about a ceasefire that would halt striking civilian targets, but said further discussion was needed on how to define a civilian target.
    


            Kremlin spokesman Dmitry Peskov later confirmed the Russian president's remarks, saying “(Putin) had in mind negotiations and discussions with the Ukrainian side,” Reuters reported, citing Russia's Interfax news agency.
    


  This story has been updated with additional information. CNN's Anna Chernova, Shania Shelton, Kosta Gak, Kylie Atwood, Kit Maher and Jennifer Hansler contributed reporting.


© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://edition.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","Everything we know about the funeral of Pope Francis","https://www.cnn.com/2025/04/22/europe/pope-francis-funeral-everything-we-know-intl/index.html","Wed, 23 Apr 2025 14:34:00 GMT","

Follow:


            Although Pope Francis simplified the papal funeral rites in a move of typical modesty, Saturday's ceremony will still be full of pomp and pageantry, as the world's Catholics bid him farewell and cardinals in the Vatican ready themselves for the millennia-old process of picking a new pontiff.
    


            Here's what we know about the funeral of Pope Francis, who died of a heart attack and stroke on Easter Monday.
    


            Francis' body is lying in state in St. Peter's Basilica, where cardinals and members of the public will be able to pay their respects for three days. Thousands of mourners are packed into the piazza outside, waiting in line to visit the pope's coffin.
    


            The body was transferred to the basilica from the chapel of Casa Santa Marta, the Vatican guesthouse where Francis lived during his papacy.
    


            Francis' coffin has been laid at the Altar of the Confessio, a sacred space near the basilica's main altar, above the tomb of St. Peter, the first pope. In keeping with Francis' push to simplify the papal rites, his body is lying in an open wooden coffin, having done away with the tradition of having three coffins of cypress, lead and oak.
    


            Francis' funeral will begin at 10 a.m. local time (4 a.m. ET) Saturday – six days after his death. The last papal funeral – for Pope Benedict XVI in 2023 – was also held six days after his death.
    


            At 8 p.m. Friday, Cardinal Kevin Farrell, the “camerlengo” tasked with making arrangements for the pope's funeral, will preside over the rite of the sealing of the coffin.
    


            The Vatican announced that Francis' funeral will be held mostly outside in St. Peter's Square. Rome has enjoyed glorious sunshine for much of the week, and more blue skies are forecast Saturday.
    


            Previous papal funerals have also been held outside, with thousands of the faithful filling the open space in front of the basilica.
    


            Francis' funeral liturgy will be presided over by Cardinal Giovanni Battista Re, dean of the College of Cardinals – the group that will in the coming weeks be tasked with appointing a new pope.
    


            Although the bulk of the service will be held outside, Francis' coffin will be brought back into the basilica after the eucharist, final commendation and valediction.
    


Related article
How Pope Francis' progressive legacy changed the church



            The Vatican said the funeral will follow the rites laid out in the “Ordo Exsequiarum Romani Pontificis.” This liturgical book, detailing the procedures for papal funerals, was published in 2000 but revised by Francis last year.
    


            Some of those revisions have already been on display. Unlike after previous papal deaths, Francis' body was placed immediately inside his coffin, which has been left open to allow people to pay their respects.
    


            Diego Ravelli, master of apostolic ceremonies, said Francis had sought to “simplify and adapt” the rituals, so that the papal funeral is “that of a pastor and disciple of Christ, and not of a powerful person in this world.”
    


            Elise Allen, CNN's Vatican analyst, said Francis, the first Argentine pontiff, was the “pope of simplicity.”
    


            “He lived that way in Buenos Airies, and he tried to bring that into the papacy and the way that he lived as pope because that's something he wanted for the church itself – to be more simple, to be more in contact with reality, with the lives of people around,” Allen said.
    


            A string of political and religious leaders, royals and celebrities have confirmed they will be at the Vatican for Saturday's service.﻿



            At least 170 heads of state or government will be attending, the Rome mayor's office said Wednesday. Among them is Javier Milei, president of Francis' native Argentina who had previously clashed with the pontiff over economic policy. Luiz Inácio Lula da Silva, president of neighboring Brazil who had a close relationship with Francis, is also going.
    


            French President Emmanuel Macron, British Prime Minister Keir Starmer, outgoing German Chancellor Olaf Scholz and Ukrainian President Volodymyr Zelensky are among the major European leaders traveling to the Vatican.
    


            US President Donald Trump will also attend.
    


            Tens of thousands of others are expected to show up. About 50,000 people came to Benedict's funeral in 2023, while around 300,000 attended John Paul's in 2005.
    


            Russian President Vladimir Putin has “no plans” to attend, the Kremlin said Tuesday.
    


            Because the International Criminal Court (ICC) has issued an arrest warrant for Putin, police in Italy – one of the 125 ICC member states – would be obliged to detain him.
    


            In his will, Francis gave simple instructions for his burial: “The tomb should be in the ground; simple, without particular ornamentation, bearing only the inscription: Franciscus.”
    


            Francis also said that throughout his life, he had always entrusted himself to the Virgin Mary. “For this reason, I ask that my mortal remains rest – awaiting the day of the Resurrection – in the Papal Basilica of Saint Mary Major,” he wrote.
    


            This basilica lies outside of the Vatican walls, on the other side of Rome's River Tiber. After the funeral in the Vatican, Francis' body will be transported there to be interred.
    


            The process of choosing a new pope, known as conclave, is a combination of ancient tradition, religious ritual and politics. The voting takes place behind closed doors. Only cardinals under the age of 80 – slightly over half the total number – have a say in the decision.
    


            Once the 135 members of the College of Cardinals are assembled in Rome, they meet in the Sistine Chapel to begin the decision-making process.
    


            Conclaves take as long as it takes for one of the cardinals to receive two-thirds of the vote. Over the centuries, it has taken hours, days, weeks and even years for a new pope to be chosen. Pope Francis was appointed in a little over a day.
    


            Of the 135 cardinals eligible to appoint the next pontiff, Pope Francis installed 108.
    


            That means four out of five votes in conclave will be cast by cardinals elevated by Francis. This has led some analysts to suspect they could appoint a successor who will follow Francis' pastoral priorities.
    


  CNN's Olivia Kemp, Christopher Lamb and Barbie Latza Nadeau contributed reporting.


© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:cnn.com","CNN correspondent explains why Pope Francis won't be buried at the Vatican","https://www.cnn.com/2025/04/22/world/video/pope-francis-simple-burial-christopher-lamb-explainer-digvid","Wed, 23 Apr 2025 09:32:00 GMT","

Pope Francis will be the first pope in hundreds of years to be buried in Rome's Basilica di Santa Maria Maggiore. The pontiff wished to be buried in a “simple” tomb as CNN's Christopher Lamb explains.

© 2025 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.  CNN Sans ™ & © 2016 Cable News Network.","{'href': 'https://www.cnn.com', 'title': 'CNN'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","London meeting on Ukraine fails to happen due to disagreements in positions — Kremlin","https://tass.com/politics/1948121","Wed, 23 Apr 2025 11:10:44 GMT","

MOSCOW, April 23. /TASS/. Officials from the US, Europe, and Ukraine were unable to hold a meeting in London to discuss the Ukraine issue because they had failed to bring their positions closer together, Kremlin Spokesman Dmitry Peskov said at a briefing.

""As far as we understand, they have been unable to align their positions on some issues, which is why the meeting did not take place,"" he noted.

Peskov also pointed out that the London meeting was supposed to give the US ""an opportunity to continue its mediation efforts.""

According to the Daily Telegraph, the US planned to present a seven-point settlement plan at the London meeting, which included Washington's recognition of Russia's sovereignty over Crimea. However, Vladimir Zelensky rejected the option on Tuesday, after which, according to the New York Times, US Secretary of State Marco Rubio called off his trip to the UK.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Senate speaker resolutely rejects idea of sending European troops to Ukraine","https://tass.com/politics/1948211","Wed, 23 Apr 2025 13:41:10 GMT","

SYKTYVKAR, April 23. /TASS/. Moscow will never support any initiatives that stipulate deploying European troops to Ukraine, Federation Council (upper house of parliament) Chairperson Valentina Matviyenko told reporters.

""As for the deployment of European troops to Ukraine, Russia will not even entertain such a possibility - not at any negotiating table, not ever. This is unacceptable for us and such an initiative has no chance of success,"" she pointed out.

According to Matviyenko, the idea was doomed from the start. ""We will never support it because this concerns our country's security and sovereignty. It doesn't matter under what flag they do that, NATO's or otherwise, because it's about troops from the unfriendly countries that are confronting Russia, still nursing plans to inflict a strategic defeat on us,"" the Federation Council chair noted.

""Never will Russia allow it to happen; it's impossible and unrealistic. And as for their regular meetings and get-togethers, let them amuse themselves,"" Matviyenko concluded.","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:tass.com","Africa tired of West's arrogance, double standards — Russia's ambassador to UN","https://tass.com/politics/1948327","Wed, 23 Apr 2025 16:17:23 GMT","

MOSCOW, April 23. /TASS/. African countries are tired of the arrogant behavior and double standards of the former West European colonial powers, Russia's Permanent Representative to the UN Vasily Nebenzya said at the plenary session of the 4th Forum ""Russia-Africa: What Next?"".

""We are convinced that the crisis situations that many African countries are currently going through are predominantly a consequence of long years of colonial dependence, consistent opposition to the manifestation of neo-colonial practices in Africa, where there is a real fatigue with the arrogant behavior and double standards of the former West European colonial powers,"" he said in a video message to the forum's participants.

Russia's ambassador to the UN added that Africans do not intend to put up with this state of affairs. Nebenzya recalled that Russia, in its turn, consistently opposes modern practices of neocolonialism.

""Trust in the collective West as a partner is declining everywhere, and there is a growing demand for fundamental changes in the modern system of international relations. Examples of successful cooperation on independent multilateral platforms, such as the Non-Aligned Movement, are multiplying,"" he emphasized.

Nebenzya also noted that the UN Security Council should adapt to the growing role of African countries in global world affairs and ""keep pace with these processes.""

TASS is the general information partner of the 4th International ""Forum Russia-Africa: What Next?"".","{'href': 'https://tass.com', 'title': 'tass.com'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","Nearly half of Americans breathing in unsafe levels of air pollutants","https://www.theguardian.com/us-news/2025/apr/23/americans-air-pollution","Wed, 23 Apr 2025 15:10:00 GMT","

American Lung Association's study says almost 156 million people live in areas with unhealthy levels of soot or smog

Almost half of Americans are breathing in dangerous levels of air pollutants, a new report shows, a rise compared with a year ago and likely to further increase in coming years thanks to the climate crisis and the Trump administration's sweeping environmental rollbacks.

Just over 156 million people live in neighborhoods with unhealthy levels of soot or smog – a 16% rise compared with last year and the highest number in a decade, according to the American Lung Association (ALA) annual state of the air report.

Soot and smog can cause premature death and increase the risk of an array of serious medical conditions such as asthma attacks, heart attacks and strokes, preterm births and impaired cognitive functioning in later life. Particle pollution also increases the risk of lung cancer.

Both pollutants are made worse by heat waves and wildfires – extreme weather events getting more intense and widespread due to human-made global heating.

Every year, the ALA grades exposure to unhealthy levels of ground-level smog (ozone pollution), and year-round and short-term spikes in soot (fine particle pollution/PM2.5) over a three-year period (2021 to 2023).

Its latest analysis found that almost 43m people live in areas with failing grades for all three measures. A person of color is more than twice as likely as a white American to live in a neighborhood with unhealthy levels of smog and soot. But Latino Americans are the most impacted, and three times more likely to be breathing in both toxic air pollutants.

PM2.5 or soot comes from wildfires, wood-burning stoves, coal-fired power plants and diesel engines among other industrial sources – and can be deadly. The new report includes data from summer 2023, when smoke from wildfires across Canada lit up the sky and engulfed midwestern and eastern states in soot.

Ozone or smog is a potent respiratory irritant likened to causing sunburn of the lungs. After years of progress on cleaning up ozone, some communities are seeing the worst smog in years.

The climate crisis-driven extreme heat and wildfires contributed to the increase in ozone levels for many parts of the country, most notably in central states from Minnesota to Texas. Warmer temperatures increase the risk of ozone forming and makes it harder to clean up.

“Families across the US are dealing with the health impacts of air pollution every day, and extreme heat and wildfires are making it worse. Air pollution is causing kids to have asthma attacks, making people who work outdoors sick, and leading to low birth weight in babies,” said Harold Wimmer, the president and CEO of the American Lung Association.

Only two cities, Bangor, Maine, and San Juan, Puerto Rico, were ranked as clean cities with no spikes in smog or soot, reflecting an overall worsening of air quality across the country, the report found.

“Efforts to slash staff, funding and programs at the Environmental Protection Agency (EPA) are leaving families even more vulnerable to harmful air pollution,” Wimmer said.

The EPA was created in 1970 by the Nixon government amid increasing protests over unchecked industrial expansion by public health and environmental advocates, as well as communities bearing the brunt of air, water and land pollution.

The Trump administration has made dismantling climate and environmental regulations, policies and programs a top priority, and has already taken steps to gut the EPA by ordering mass layoffs and funding freezes. Environmental justice has come under particular attack, with Trump conflating efforts to address decades of environmental racism that led to poor air quality from heavy industry, landfills and highways being deliberately located in communities of color with diversity, equity and inclusion (DEI) policies.

Even before Trump 2.0, almost 73 million people lived in counties where neither the ozone nor PM2 pollution levels are being monitored, according to the association, a public health data black hole likely to get worse as the funding cuts hit.","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
"https://news.google.com/rss/search?q=world+news+site:theguardian.com","Sharon Osbourne urges US to revoke Kneecap rappers' visas after Israel criticism","https://www.theguardian.com/world/2025/apr/23/sharon-osbourne-calls-for-kneecap-rappers-us-visas-to-be-revoked-after-israel-criticism","Wed, 23 Apr 2025 12:49:00 GMT","

Irish language group uses Coachella gig to denounce Gaza attacks, saying ‘Palestinians have nowhere to go'

Sharon Osbourne has urged US authorities to revoke work visas for Kneecap after the Irish language rap group used a performance at Coachella to denounce Israeli attacks on Gaza.

The TV presenter accused the band of hate speech and supporting terrorist organisations and said it should not be allowed to perform in the US. “I urge you to join me in advocating for the revocation of Kneecap's work visa,” she exhorted followers on X on Tuesday.

Fox News commentators also condemned the band and accused it of bringing “Nazi Germany” sentiments to America.

Kneecap scorned the Fox News comments and posted supportive messages from fans, saying it had received thousands of such endorsements as well as “hundreds of violent Zionist threats”. Almost all the concerts of a US tour scheduled for October have sold out, it added.

The trio, Móglaí Bap and Mo Chara from Belfast and DJ Próvaí from Derry, have built a following in the US with a mix of Irish republican totems, punk spirit and a film that stormed last year's Utah film festival.

During their set last weekend at Coachella, the California desert music festival, Mo Chara said Britain had persecuted Irish people but not bombed them from the skies. “The Palestinians have nowhere to go.”

The performers led the audience in chants of “free, free Palestine” and screened pro-Palestinian messages on to screens. “Israel is committing genocide against the Palestinian people,” said one. “It is being enabled by the US government who arm and fund Israel despite their war crimes,” said another. The last used an expletive against Israel.

Osbourne, a judge on the TV show America's Got Talent, said the festival had “compromised its moral and spiritual integrity” by allowing Kneecap and Green Day to denounce Israel over the 18-month war.

“Music's primary purpose is to unite people. It should not be a venue for promoting terrorist organisations or spreading hate”, she said, singling out Kneecap's “aggressive” political statements.

“This band openly support terrorist organisations. This behaviour raises concerns about the appropriateness of their participation in such a festival and further shows they are booked to play in the USA.”

Fox News commentators compared the band's comments to Nazi Germany, with one saying the band should be removed from “authority positions” and that the “values of education” should be re-instilled.

Kneecap posted a clip of the segment and said the commentator's admission that she had not previously heard of the band was the “only part of this shite that made any sense”.

The group said they had planned to denounce “US-backed genocide in Gaza” at an earlier performance in Coachella, on 11 April, but that the comments did not appear on the screen. The band also complained that the festival's livestream did not carry a chant celebrating the death of Margaret Thatcher.","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}","world"
"https://news.google.com/rss/search?q=world+news+site:taipeitimes.com","Taiwan draws attention at World Expo","https://www.taipeitimes.com/News/taiwan/archives/2025/04/24/2003835731","Wed, 23 Apr 2025 16:00:00 GMT","

Taiwan does not have an official pavilion at the World Expo in Osaka, Japan, because of its diplomatic predicament, but the government-backed Tech World pavilion is drawing interest with its unique recreations of works by Taiwanese artists. 

The pavilion features an artificial intelligence (AI)-based art gallery showcasing works of famous Taiwanese artists from the Japanese colonial period using innovative technologies. 

Among its main simulated displays are Eastern gouache paintings by Chen Chin (陳進), Lin Yu-shan (林玉山) and Kuo Hsueh-hu (郭雪湖), who were the three young Taiwanese painters selected for the East Asian Painting exhibition in 1927. 

Photo: CNA

Gouache is a water-based opaque paint that offers brighter and heavier pigment coverage than watercolors, and the “Eastern gouache” technique has been defined as paintings that use colors mixed with gelatin, clay or metal. 

One of the featured paintings, a 1968 work called Orchid (香蘭), was done by pioneering female artist Chen later in her life and portrays a woman in formal attire seated on a chair. 

Another of the works, Lin's 1930 classic masterpiece of Taiwanese Eastern gouache during the Japanese colonial period called Lotus Pond (蓮池), depicts a field of lotus flowers and an egret in the lower left. 

Photo: CNA 

Meanwhile, a display combining the 1930 work Festival on South Street (南街殷賑) by Kuo, which depicts a festive look at Taipei's Dihua Street during the colonial period, with the modern Taipei 101 skyline, is the favorite of the head of the pavilion's organizer. 

James Huang (黃志芳), honorary chairman of Tamayama Digital Tech Co, said Kuo's work, reinterpreted through technological innovation, is the one he most wanted to introduce to foreign visitors to the event. 

The gallery also features recreations of works of other famous Taiwanese artists, including Huang Tu-shui (黃土水), Chen Cheng-po (陳澄波), Lee Shih-chiao (李石樵) and Li Mei-shu (李梅樹). 

The government spent NT$2 billion (US$61.55 million) to build the Tech World pavilion, which is taking part in the World Expo as a private-sector pavilion. 

Beyond the AI-based art gallery, it showcases a slew of smart technologies and products developed by Taiwanese companies such as Asustek Computer Inc, AUO Corp and Hiwin Technologies Corp, said the Taiwan External Trade Development Council, which James Huang also heads. 

The pavilion has three multimedia theaters offering visitors an interactive and immersive experience through display technologies. 

Takashi Kubota, a Japanese visitor to the Tech World pavilion, said he visited Taiwan 30 years ago when he took the Alishan Forest Railway train in Chiayi County, but Tech World had shown him scenic spots in Taiwan he had not seen. 

He said the Taiwanese temple architecture images showcased in the AI Art Gallery were the most impressive displays he saw. 

The World Expo opened on April 13 and runs until Oct. 13.



                                                                                Several Chinese Nationalist Party (KMT) officials including Chairman Eric Chu (朱立倫)  are to be summoned for questioning and then transferred to prosecutors for holding an illegal assembly in Taipei last night, the Taipei Police said today.

Chu and two others hosted an illegal assembly and are to be requested to explain their actions, the Taipei City Police Department's Zhongzheng (中正) First Precinct said, referring to a protest held after Huang Lu Chin-ju (黃呂錦茹), KMT Taipei's chapter director, and several other KMT staffers were questioned for alleged signature forgery in recall petitions against Democratic Progressive Party (DPP) legislators.

Taipei prosecutors had filed                                    



                                                                                Taiwan would welcome the return of Honduras as a diplomatic ally if its next president decides to make such a move, Minister of Foreign Affairs Lin Chia-lung (林佳龍) said yesterday.
“Of course, we would welcome Honduras if they want to restore diplomatic ties with Taiwan after their elections,” Lin said at a meeting of the legislature's Foreign Affairs and National Defense Committee, when asked to comment on statements made by two of the three Honduran presidential candidates during the presidential campaign in the Central American country.
Taiwan is paying close attention to the region as a whole in the wake of a                                    


NEW WORLD: 
                                        Taiwan is pursuing innovative approaches to international relations through economics, trade and values-based diplomacy, the foreign minister said                                        Taiwan would implement a “three-chain strategy” that promotes democratic values in response to US tariffs, Minister of Foreign Affairs Lin Chia-lung (林佳龍) said.
Taiwan would aim to create a “global democratic value chain,” seek to capitalize on its position within the first island chain and promote a “non-red supply chain,” Lin was quoted as saying in the ministry's written report to the Legislative Yuan submitted ahead of the legislature's Foreign Affairs and National Defense Committee meeting slated for today.
The Ministry would also uphold a spirit of mutual beneficial collaboration, maintaining close communication and consultations with Washington to show that Taiwan-US cooperation                                    



                                                                                Taiwan and the US have begun trade negotiations over tariffs imposed by US President Donald Trump earlier this month, Minister of Foreign Affairs Lin Chia-lung (林佳龍) said in an interview this morning before reporting to the Legislative Yuan's Foreign Affairs and National Defense Committee.
The Taipei Economic and Cultural Representative Office (TECRO), Taiwan's de facto embassy in the US, has already established communication channels with the US Department of State and the US Trade Representative (USTR), and is engaging in intensive consultations, he said.
Points of negotiation include tariffs, non-tariff trade barriers and issues related to investment, procurement and export controls, he                                    ","{'href': 'https://www.taipeitimes.com', 'title': 'Taipei Times'}","world"
"https://news.google.com/rss/search?q=world+news+site:taipeitimes.com","Coral reefs pushed to brink as bleaching crisis worsens","https://www.taipeitimes.com/News/front/archives/2025/04/24/2003835720","Wed, 23 Apr 2025 16:00:00 GMT","

An unprecedented coral bleaching episode has spread to 84 percent of the world's reefs in an unfolding human-caused crisis that could kill off swathes of the essential ecosystems, scientists warned yesterday.

Since it began in early 2023, the global coral bleaching event has mushroomed into the biggest and most intense on record, with reefs across the Pacific, Indian and Atlantic oceans affected.

Coral turns ghostly white under heat stress and the world's oceans have warmed over the past two years to historic highs, driven by the release of planet-warming greenhouse gases.

Photo: Violeta J Brosig / Minderoo Foundation / AFP

Reefs can rebound from the trauma, but scientists said that the window for recovery was getting shorter as ocean temperatures remained higher for longer.

Conditions in some regions were extreme enough to “lead to multispecies or near complete mortality on a coral reef,” the US National Oceanic and Atmospheric Administration said.

The latest episode was so severe and lasting that even more resilient coral was succumbing, said Melanie McField, the director of Healthy Reefs for Healthy People, which specializes in the Caribbean.

“If you continue to have heat wave after heat wave, it's hard to see how that recovery is going to happen,” the veteran reef scientist said from Florida.

Bleaching occurs when coral expels algae that provide not just their characteristic color, but food and nutrients, leaving them exposed to disease and possibly eventually death.

Live coral cover has halved since the 1950s due to climate change and environmental damage, the International Coral Reef Initiative, a global conservation partnership, said in a statement yesterday.

Scientists forecast that at 1.5°C of warming, about 70 to 90 percent of the world's coral reefs could disappear — a disastrous prospect for people and the planet.

Coral reefs support not just marine life, but hundreds of millions of people living in coastal communities around the world by providing food, protection from storms, and livelihoods through fishing and tourism.

Mass coral bleaching was first observed in the early 1980s and is one of the best known and most visible consequences of steadily rising ocean temperatures caused by global warming.


SECURITY: 
                                        As China is ‘reshaping' Hong Kong's population, Taiwan must raise the eligibility threshold for applications from Hong Kongers, Chiu Chui-cheng said                                         When Hong Kong and Macau citizens apply for residency in Taiwan, it would be under a new category that includes a “national security observation period,” Mainland Affairs Council (MAC) Minister Chiu Chui-cheng (邱垂正) said yesterday. 
President William Lai (賴清德) on March 13 announced 17 strategies to counter China's aggression toward Taiwan, including incorporating national security considerations into the review process for residency applications from Hong Kong and Macau citizens. 
The situation in Hong Kong is constantly changing, Chiu said to media yesterday on the sidelines of the Taipei Technology Run hosted by the Taipei Neihu Technology Park Development Association. 
With                                    



                                                                                A US Marine Corps regiment equipped with Naval Strike Missiles (NSM) is set to participate in the upcoming Balikatan 25 exercise in the Luzon Strait, marking the system's first-ever deployment in the Philippines.
US and Philippine officials have separately confirmed that the Navy Marine Expeditionary Ship Interdiction System (NMESIS) — the mobile launch platform for the Naval Strike Missile — would take part in the joint exercise.
The missiles are being deployed to “a strategic first island chain chokepoint” in the waters between Taiwan proper and the Philippines, US-based Naval News reported. 
“The Luzon Strait and Bashi Channel represent a critical access                                    


CARROT AND STICK: 
                                        While unrelenting in its military threats, China attracted nearly 40,000 Taiwanese to over 400 business events last year                                         Nearly 40,000 Taiwanese last year joined industry events in China, such as conferences and trade fairs, supported by the Chinese government, a study showed yesterday, as Beijing ramps up a charm offensive toward Taipei alongside military pressure.
China has long taken a carrot-and-stick approach to Taiwan, threatening it with the prospect of military action while reaching out to those it believes are amenable to Beijing's point of view.
Taiwanese security officials are wary of what they see as Beijing's influence campaigns to sway public opinion after Taipei and Beijing gradually resumed travel links halted by the COVID-19 pandemic, but the scale of                                    



                                                                                Pope Francis is be laid to rest on Saturday after lying in state for three days in St Peter's Basilica, where the faithful are expected to flock to pay their respects to history's first Latin American pontiff.
The cardinals met yesterday in the Vatican's synod hall to chart the next steps before a conclave begins to choose Francis' successor, as condolences poured in from around the world. According to current norms, the conclave must begin between May 5 and 10.
The cardinals set the funeral for Saturday at 10am in St Peter's Square, to be celebrated by the dean of the College                                    ","{'href': 'https://www.taipeitimes.com', 'title': 'Taipei Times'}","world"
