"Input URL","Title","Link","Published","Description","Source"
"https://news.google.com/rss/search?q=%22world%20news%22%20site%3Abbc.com","'It was like I was mugged'","https://www.bbc.com/news/videos/cjevjnejdg9o","Sat, 22 Mar 2025 07:38:30 GMT","

Boxing heavyweight legend George Foreman has died aged 76, according to his family.

During his professional boxing career he amassed an astonishing total of 76 wins including 68 knockouts, but he famously lost to Muhammad Ali in the Rumble in the Jungle in 1974. 

Speaking to CBS in 2016, he reflected on that night in Kinshasa, saying he was ""in the wrong place at the wrong time.""

Read more on this story.

The Essex MP leads a debate on the introduction of a programme of British Sign Language classes.

London's Heathrow Airport is closing Friday due to a significant power outage caused by a nearby fire at an electricity substation.

A shop owner selling melons for £115 each says his customers include footballers and film stars.


At least 10 million people remained under winter weather advisories and warnings as of Thursday morning.

Israel has sent more troops into Gaza after resuming airstrikes on what it calls ""terror targets"".

John Swinney said his party is in a 'much clearer position' after ex-SNP chief executive Peter Murrell was charged with embezzlement.

The BBC obtained footage of Jamie Cooper after he ""overpowered"" staff escorting him to court on the M55, near Preston.

The key moments so far in the investigation into the funding and finances of the Scottish National Party.

Refuse workers have been on strike for over a week, leading to bags of rubbish piling up across the city.



The power plant near Retford, Nottinghamshire, marks its seventh explosive event.

Shropshire Fire and Rescue Service says the cause of the fire remains unknown.

Watch: Protesters disrupt the House of Lords

""I used to have a tremor in my left hand and that's disappeared over the last 12 months.""

The BBC's Mark Easton tests the theory that happier people do good things like returning lost property.


Rubbish is piled high on streets in Birmingham after refuse workers went on all-out strike last week.

Mary Marson went to her first session in 2017 and now attends three times a week.

The prime minister pays a rare visit to the crew of HMS Vanguard, as the submarine returns to UK waters after more than 200 days of patrol.

The fire, burning near the only two roads connecting the island chain to the mainland, is expected to burn for several days.

Becky Burke's dad says she was taken from a detention centre chained at the legs, waist and hands.

Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.

 ","{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
"https://news.google.com/rss/search?q=%22world%20news%22%20site%3Abbc.com","'No comment': Heathrow boss asked if he should stay in job","https://www.bbc.com/news/videos/ckg8ep55qndo","Sat, 22 Mar 2025 09:10:31 GMT","

The chief executive of Heathrow Airport, Thomas Woldbye, has refused to comment on whether he should still be in his role, following chaos at the airport on Friday.

Thousands were grounded after a fire at a nearby electrical substation brought Europe's busiest airport to a standstill for most of the day.

The airport boss was speaking to Emma Barnett on BBC Radio 4's Today programme.



Thirteen people - 10 of them police officers - have been injured after a car chase in the French capital.

Watch the latest news summary from BBC World News. International news updated 24 hours a day.

Watch the latest news summary from BBC World News. International news updated 24 hours a day.

Kaylee says she has hated having long Covid and just wants to get her life to living her life.

Monica Stott has embraced ""extreme day trips"" where people go abroad and return home before bed.

Partially-deaf singer James Vickery has been a fan of the south London club since he was a child.

A tower guide spotted the eggs on a ""peregrine cam"", less than a year after four chicks were born.

The heavyweight champion, who has died at the age of 76, says ""he went with two titles belts and came home with none.""

The latest weather forecast for the East of England from BBC Look East.

The BBC's Nomia Iqbal looks at constituent backlash facing both parties over the Trump administration's sweeping cuts.


The Prince of Wales has visited troops at a strategically important army base on Russia's border

Footage captures a helicopter dropping a water bucket onto a mountainside blaze.

Four dogs are seized as police tackle the illegal bloodsport in rural Cambridgeshire.

A signed summary of BBC Newsline.

Fire and rescue crews have been dealing with dozens of wildfires across Wales overnight.

Officers forced entry to the property in Southend where they found plants being grown.

Joel and his mum Clare only joined TikTok in January but already have more than 42,000 followers.

John Lemon of East Belfast Men's Shed says the group ""couldn't believe it"" when they heard the centre would close.

The Essex MP leads a debate on the introduction of a programme of British Sign Language classes.

A shop owner selling melons for £115 each says his customers include footballers and film stars.


Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.

 ","{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
"https://news.google.com/rss/search?q=%22world%20news%22%20site%3Abbc.com","Heathrow Airport latest: Urgent investigation ordered into power outage that closed Heathrow, energy secretary says","https://www.bbc.com/news/live/cly24zvvwxlt","Sat, 22 Mar 2025 17:25:22 GMT","

Energy Secretary Ed Miliband has ordered an investigation into the power outage that caused Heathrow to close on Friday, following a fire at a power substation

