Input URL,Title,Link,Published,Description,Source
https://news.google.com/rss/search?q=world+news,Latest on Trump’s presidency as he meets with Japan’s PM and moves to overhaul government,,"Fri, 07 Feb 2025 18:58:00 GMT",Latest on Trump’s presidency as he meets with Japan’s PM and moves to overhaul government,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
https://news.google.com/rss/search?q=world+news,China lashes out at US ‘coercion’ after Panama declines to renew infrastructure agreement,,"Fri, 07 Feb 2025 09:21:00 GMT",China lashes out at US ‘coercion’ after Panama declines to renew infrastructure agreement,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
https://news.google.com/rss/search?q=world+news,What in the World?,,"Fri, 07 Feb 2025 18:37:34 GMT",What in the World?,"{'href': 'https://foreignpolicy.com', 'title': 'Foreign Policy'}"
https://news.google.com/rss/search?q=world+news,RAW: TN: STORM DAMAGE IN MORGAN COUNTY,,"Fri, 07 Feb 2025 17:42:17 GMT",RAW: TN: STORM DAMAGE IN MORGAN COUNTY,"{'href': 'https://www.channel3000.com', 'title': 'Channel3000.com - WISC-TV3'}"
https://news.google.com/rss/search?q=world+news,News Outlets Reject Trump Accusations of USAID Media 'Payoff',,"Fri, 07 Feb 2025 16:05:00 GMT",News Outlets Reject Trump Accusations of USAID Media 'Payoff',"{'href': 'https://www.usnews.com', 'title': 'U.S. News & World Report'}"
https://news.google.com/rss/search?q=world+news,Does Germany need to be ready for war?,,"Fri, 07 Feb 2025 19:48:20 GMT",Does Germany need to be ready for war?,"{'href': 'https://news.sky.com', 'title': 'Sky News'}"
https://news.google.com/rss/search?q=world+news,Members of Congress denied access to Department of Education,,"Fri, 07 Feb 2025 17:55:24 GMT",Members of Congress denied access to Department of Education,"{'href': 'https://fox40.com', 'title': 'KTXL FOX 40 Sacramento'}"
https://news.google.com/rss/search?q=world+news,Video. Latest news bulletin,,"Fri, 07 Feb 2025 17:16:39 GMT",Video. Latest news bulletin | February 7th – Evening,"{'href': 'https://www.euronews.com', 'title': 'Euronews'}"
https://news.google.com/rss/search?q=world+news,"Inside Trump Family's Middle East Property Deals Amid Gaza ""Takeover"" Row",,"Fri, 07 Feb 2025 10:46:58 GMT","Inside Trump Family's Middle East Property Deals Amid Gaza ""Takeover"" Row","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,Ukraine-Russia war latest: Ukrainian forces seize land inside Russia,,"Fri, 07 Feb 2025 18:55:42 GMT",Ukraine-Russia war latest: Ukrainian forces seize land inside Russia - as Putin faces 'domestic discontent',"{'href': 'https://news.sky.com', 'title': 'Sky News'}"
https://news.google.com/rss/search?q=world+news,"""Back To Plastic"": Trump Slams Eco-Friendly Paper Straws",,"Fri, 07 Feb 2025 15:55:18 GMT","""Back To Plastic"": Trump Slams Eco-Friendly Paper Straws","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,"""Elon Stole My Nazi Swag"": Kanye West Goes On Fresh Antisemitic Tirade",,"Fri, 07 Feb 2025 12:39:07 GMT","""Elon Stole My Nazi Swag"": Kanye West Goes On Fresh Antisemitic Tirade","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,US military plane crashes in Philippines,,"Fri, 07 Feb 2025 11:31:40 GMT",US military plane crashes in Philippines,"{'href': 'https://news.sky.com', 'title': 'Sky News'}"
https://news.google.com/rss/search?q=world+news,Hamas and Israel set for next Gaza truce exchange,,"Fri, 07 Feb 2025 14:19:19 GMT",Hamas and Israel set for next Gaza truce exchange,"{'href': 'https://www.hindustantimes.com', 'title': 'Hindustan Times'}"
https://news.google.com/rss/search?q=world+news,Indian Consulate Denies Visa To US Politician Kshama Sawant. She Says It's Because..,,"Fri, 07 Feb 2025 10:44:24 GMT",Indian Consulate Denies Visa To US Politician Kshama Sawant. She Says It's Because..,"{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,"Sheikh Hasina's Comments ""Made In Individual Capacity"": India To Bangladesh",,"Fri, 07 Feb 2025 14:55:10 GMT","Sheikh Hasina's Comments ""Made In Individual Capacity"": India To Bangladesh","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,Trump administration halts federal funding for US EV charger expansion,,"Fri, 07 Feb 2025 16:50:14 GMT",Trump administration halts federal funding for US EV charger expansion,"{'href': 'https://www.business-standard.com', 'title': 'Business Standard'}"
https://news.google.com/rss/search?q=world+news,Hamas accuses Israel of ceasefire breaches amid hostage exchange deal,,"Fri, 07 Feb 2025 15:47:34 GMT",Hamas accuses Israel of ceasefire breaches amid hostage exchange deal,"{'href': 'https://www.hindustantimes.com', 'title': 'Hindustan Times'}"
https://news.google.com/rss/search?q=world+news,"US Sanctions Threaten World Court's Independence, Says European Union",,"Fri, 07 Feb 2025 08:21:50 GMT","US Sanctions Threaten World Court's Independence, Says European Union","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
https://news.google.com/rss/search?q=world+news,"US Cuts Task Forces On Foreign Influence, Russian Sanctions",,"Fri, 07 Feb 2025 08:11:42 GMT","US Cuts Task Forces On Foreign Influence, Russian Sanctions","{'href': 'https://www.ndtv.com', 'title': 'NDTV'}"
